date,open,high,low,close,volume
1970-01-01 00:28:33.916800,176.5000,177.6400,162.7400,164.3300,20678748
1970-01-01 00:28:33.830400,170.9500,171.1800,168.4300,169.1800,7632123
1970-01-01 00:28:33.744000,169.8200,172.1500,168.1600,170.4800,4724887
1970-01-01 00:28:33.484800,170.0000,172.0000,169.6500,169.8200,4693869
1970-01-01 00:28:33.398400,169.4800,172.0400,169.0950,170.2300,5123020
1970-01-01 00:28:33.312000,170.0000,170.8500,168.1215,170.2100,8162632
1970-01-01 00:28:33.225600,168.1400,170.6400,167.7500,170.5500,7986725
1970-01-01 00:28:33.139200,170.7400,171.1800,167.5300,167.8200,6490657
1970-01-01 00:28:32.880000,172.2000,173.2400,169.3700,169.5500,7568297
1970-01-01 00:28:32.793600,174.4700,174.7000,171.3800,173.3600,7625110
1970-01-01 00:28:32.707200,176.3100,178.1000,172.4400,174.6300,9727732
1970-01-01 00:28:32.620800,181.5100,183.0500,176.5700,178.1200,11224063
1970-01-01 00:28:32.534400,182.1400,184.5500,181.4900,181.5600,6080198
1970-01-01 00:28:32.275200,184.1600,184.6600,182.4400,183.1400,4021683
1970-01-01 00:28:32.188800,185.9300,188.0000,182.8100,183.2900,6413800
1970-01-01 00:28:32.102400,187.6800,188.7800,184.2700,184.9200,6575329
1970-01-01 00:28:32.016000,189.0000,189.2300,187.1300,188.0400,4463599
1970-01-01 00:28:31.929600,192.2400,192.8673,189.0300,189.5000,4992634
1970-01-01 00:28:31.584000,192.0000,193.3800,191.2000,192.9900,4471666
1970-01-01 00:28:31.497600,188.8400,191.9900,188.3300,191.9500,7372795
1970-01-01 00:28:31.411200,192.0200,192.0300,186.8100,187.5000,8972192
1970-01-01 00:28:31.324800,196.0100,196.1800,189.5001,191.4100,12952957
1970-01-01 00:28:31.065600,188.7500,192.9400,188.1900,188.8500,7826970
1970-01-01 00:28:30.979200,189.7900,190.3843,187.5500,187.7000,7436385
1970-01-01 00:28:30.892800,178.9900,188.2970,178.6000,187.7800,12770004
1970-01-01 00:28:30.806400,180.1100,181.8600,179.7350,181.1400,7648033
1970-01-01 00:28:30.720000,180.2600,181.1900,177.5194,179.8400,9497831
1970-01-01 00:28:30.460800,180.9900,184.1800,180.9100,182.5300,10800678
1970-01-01 00:28:30.374400,182.0000,184.9399,180.5200,181.1500,9967847
1970-01-01 00:28:30.288000,183.1600,185.9700,182.0800,182.3500,10133813
1970-01-01 00:28:30.201600,188.2350,188.5800,183.1600,184.2400,18644036
1970-01-01 00:28:30.115200,194.2100,196.0700,189.8000,192.4900,13941911
1970-01-01 00:28:29.856000,201.8400,203.8000,198.4600,198.4900,9010175
1970-01-01 00:28:29.769600,200.7000,203.7300,200.5700,203.0300,5965338
1970-01-01 00:28:29.683200,201.7700,202.3450,199.8601,201.0000,4736636
1970-01-01 00:28:29.596800,199.4900,202.8500,198.7000,201.1400,5034661
1970-01-01 00:28:29.510400,199.5000,201.5400,196.9200,200.5400,7213885
1970-01-01 00:28:29.251200,204.0000,205.0600,199.0100,200.0000,11609465
1970-01-01 00:28:29.164800,206.4400,206.6150,202.7043,203.7200,6670260
1970-01-01 00:28:29.078400,201.1400,208.1000,200.1800,207.0000,9654653
1970-01-01 00:28:28.992000,200.9300,202.0000,200.0400,201.4000,3932875
1970-01-01 00:28:28.905600,201.0100,202.7500,200.0000,200.5400,4807216
1970-01-01 00:28:28.646400,200.9900,202.0700,197.1500,200.8300,7433353
1970-01-01 00:28:28.560000,202.0000,204.0970,200.4000,201.5000,6513541
1970-01-01 00:28:28.473600,202.9000,203.6322,201.2100,201.5700,4179808
1970-01-01 00:28:28.387200,203.5500,205.5800,202.7100,203.3700,5248399
1970-01-01 00:28:28.041600,204.8800,205.0500,202.8100,203.8900,5986529
1970-01-01 00:28:27.955200,204.1200,206.5500,203.4000,205.3300,5309060
1970-01-01 00:28:27.868800,205.9500,206.5800,202.2100,203.3800,6503032
1970-01-01 00:28:27.782400,206.9000,207.8100,202.3300,204.4600,8263634
1970-01-01 00:28:27.696000,208.7000,209.8000,207.6000,209.3300,4077413
1970-01-01 00:28:27.436800,209.7700,211.4400,207.9000,209.2000,4349671
1970-01-01 00:28:27.350400,212.4000,213.1000,208.7200,209.2200,5787652
1970-01-01 00:28:27.264000,208.7600,213.7700,207.9900,211.9200,7747653
1970-01-01 00:28:27.177600,206.0200,210.6399,203.8900,208.5800,7561923
1970-01-01 00:28:27.091200,204.6400,207.3400,202.0000,206.6300,8682514
1970-01-01 00:28:26.832000,209.0600,209.5400,206.3501,209.3800,6275335
1970-01-01 00:28:26.745600,213.8400,214.6324,206.8100,209.8100,10679209
1970-01-01 00:28:26.659200,204.9200,213.7700,203.2500,211.0400,22409376
1970-01-01 00:28:26.572800,203.6500,203.9800,199.1400,200.4400,13321189
1970-01-01 00:28:26.486400,206.0600,207.0400,203.8500,205.1900,7535398
1970-01-01 00:28:26.227200,203.0800,206.7500,203.0000,205.4700,9911195
1970-01-01 00:28:26.140800,208.2000,208.7300,198.3200,201.8800,22112472
1970-01-01 00:28:26.054400,209.8300,217.5900,209.3550,214.1300,14253703
1970-01-01 00:28:25.968000,215.3500,216.8500,211.1300,211.5000,9076878
1970-01-01 00:28:25.881600,213.0700,217.0000,212.3600,214.9300,10760764
1970-01-01 00:28:25.622400,210.8900,215.1600,209.2300,215.0200,14345444
1970-01-01 00:28:25.536000,205.6400,213.0400,203.3150,211.6100,20046757
1970-01-01 00:28:25.449600,202.6300,206.3000,201.6500,203.0600,20140113
1970-01-01 00:28:25.363200,210.0700,210.9800,199.5000,200.5200,35289981
1970-01-01 00:28:25.017600,219.9700,222.0700,217.0400,217.7000,11285521
1970-01-01 00:28:24.931200,228.0700,228.2800,222.6200,222.6600,11830489
1970-01-01 00:28:24.844800,226.9000,231.6099,226.6400,227.8400,12883738
1970-01-01 00:28:24.758400,225.6600,228.7899,223.2000,225.7600,20687539
1970-01-01 00:28:24.672000,228.0000,233.8500,225.7900,229.0000,40730433
1970-01-01 00:28:24.412800,245.0400,250.1900,245.0400,249.0000,3841605
1970-01-01 00:28:24.326400,244.5800,248.2800,244.1800,244.9400,5170739
1970-01-01 00:28:24.240000,248.3200,250.1300,243.0000,243.9100,7219930
1970-01-01 00:28:24.153600,257.2800,258.5900,250.8700,251.7600,5815219
1970-01-01 00:28:23.808000,260.6700,262.2200,259.5613,260.6600,3686554
1970-01-01 00:28:23.721600,261.5300,262.1000,257.6800,260.3500,5096448
1970-01-01 00:28:23.635200,262.6300,264.6600,260.9000,262.1000,3390863
1970-01-01 00:28:23.548800,259.8000,263.7599,259.5400,262.7900,3938565
1970-01-01 00:28:23.203200,261.8300,262.8424,259.2000,260.4400,4433959
1970-01-01 00:28:23.116800,265.9500,267.5400,260.1900,262.0200,6487150
1970-01-01 00:28:23.030400,262.2500,266.1298,260.1500,260.2500,5151674
1970-01-01 00:28:22.944000,261.0400,265.3400,260.8001,263.5100,6061976
1970-01-01 00:28:22.857600,260.6300,263.1300,260.2500,260.4100,6140097
1970-01-01 00:28:22.598400,255.7000,265.5200,255.7000,264.2700,14995889
1970-01-01 00:28:22.512000,250.9100,257.1200,249.2600,256.2400,7883554
1970-01-01 00:28:22.425600,249.1000,251.8700,247.5316,250.9100,5513393
1970-01-01 00:28:22.339200,247.9500,250.5686,247.4000,248.6300,5719220
1970-01-01 00:28:22.252800,243.5000,248.0800,243.3100,248.0800,7545047
1970-01-01 00:28:21.993600,237.3200,244.7000,237.3200,244.7000,7171150
1970-01-01 00:28:21.907200,236.9000,238.3000,230.0000,237.3300,6363664
1970-01-01 00:28:21.820800,234.7800,239.2300,234.4300,236.8900,4536324
1970-01-01 00:28:21.734400,233.5400,234.7400,231.4900,234.1600,3589846
1970-01-01 00:28:21.648000,231.3000,234.9400,230.0700,234.8700,5228476
1970-01-01 00:28:21.388800,231.7700,235.3800,231.3800,233.8700,6956205
1970-01-01 00:28:21.302400,225.0000,233.0000,224.9957,231.6300,8736247
