date,open,high,low,close,volume
1970-01-01 00:28:34.003200,212.5000,214.1300,210.9200,213.9900,1311472
1970-01-01 00:28:33.916800,212.5600,214.5850,212.5000,213.4300,1129281
1970-01-01 00:28:33.830400,214.6400,215.9500,213.1200,214.3200,1042971
1970-01-01 00:28:33.744000,214.4600,215.5200,212.5600,214.2700,1471720
1970-01-01 00:28:33.484800,211.7200,215.5000,210.7250,214.0700,1918462
1970-01-01 00:28:33.398400,208.4800,211.7700,207.2400,210.4200,2048308
1970-01-01 00:28:33.312000,206.0750,209.8200,202.6000,206.5800,5764992
1970-01-01 00:28:33.225600,221.6800,223.8850,220.7700,223.1200,1412209
1970-01-01 00:28:33.139200,223.8300,224.6550,220.5250,221.0600,1063589
1970-01-01 00:28:32.880000,220.6800,222.7700,220.3700,221.1000,1100306
1970-01-01 00:28:32.793600,223.0300,223.0300,219.7200,220.4000,1155605
1970-01-01 00:28:32.707200,223.1400,224.9500,221.6800,224.3800,1086651
1970-01-01 00:28:32.620800,231.0300,231.3550,223.3000,223.8400,974561
1970-01-01 00:28:32.534400,230.8900,231.9600,230.1600,230.5900,1462157
1970-01-01 00:28:32.275200,230.4600,231.6050,229.2400,230.8900,856908
1970-01-01 00:28:32.188800,230.9100,232.7500,228.0400,228.5000,1211957
1970-01-01 00:28:32.102400,227.5000,229.4100,226.8800,229.0600,850917
1970-01-01 00:28:32.016000,229.1500,229.7800,227.5100,227.8500,1115248
1970-01-01 00:28:31.929600,229.8100,230.0000,227.3100,228.1600,794524
1970-01-01 00:28:31.584000,229.7800,230.8700,229.3850,230.1400,871145
1970-01-01 00:28:31.497600,226.1300,229.2150,225.9775,228.8300,967597
1970-01-01 00:28:31.411200,225.0400,226.9100,224.3250,225.3300,922032
1970-01-01 00:28:31.324800,225.0000,226.3900,224.3000,225.5300,748412
1970-01-01 00:28:31.065600,227.2500,227.4800,224.3750,224.4500,844065
1970-01-01 00:28:30.979200,224.5600,226.8000,224.0800,226.1300,1730670
1970-01-01 00:28:30.892800,223.0600,226.3900,222.9100,224.9900,1251906
1970-01-01 00:28:30.806400,222.7900,224.1700,221.7300,223.6300,1291864
1970-01-01 00:28:30.720000,221.0600,222.3200,220.4600,221.9200,1032016
1970-01-01 00:28:30.460800,219.4700,222.1700,219.4700,220.9300,2157568
1970-01-01 00:28:30.374400,222.8900,224.0000,220.4500,221.4200,1120994
1970-01-01 00:28:30.288000,220.9600,223.6000,220.6750,223.4900,1047437
1970-01-01 00:28:30.201600,218.6700,221.2590,217.6000,220.4600,1637625
1970-01-01 00:28:30.115200,217.0400,219.5400,216.9800,219.0200,1041820
1970-01-01 00:28:29.856000,218.5100,219.7500,217.5300,218.4500,1146966
1970-01-01 00:28:29.769600,220.4100,221.6900,218.3900,219.4000,1329807
1970-01-01 00:28:29.683200,220.7100,221.3800,218.3500,220.6200,1041395
1970-01-01 00:28:29.596800,219.0000,219.9000,218.4800,219.1300,841117
1970-01-01 00:28:29.510400,218.4600,220.1500,218.2300,219.0700,848513
1970-01-01 00:28:29.251200,220.7600,221.0900,218.3900,218.8200,1110929
1970-01-01 00:28:29.164800,220.9000,221.5100,218.0600,220.9600,1996636
1970-01-01 00:28:29.078400,221.9600,222.0000,220.0900,220.4200,965271
1970-01-01 00:28:28.992000,219.3100,221.9900,219.3100,221.8800,1245815
1970-01-01 00:28:28.905600,221.0500,222.1750,219.0900,220.0800,1119813
1970-01-01 00:28:28.646400,222.8700,223.8800,219.5700,220.9600,2150510
1970-01-01 00:28:28.560000,220.0000,223.3800,218.7800,222.3000,1897996
1970-01-01 00:28:28.473600,221.0000,221.3750,217.3900,219.4800,1512163
1970-01-01 00:28:28.387200,216.6700,220.3680,216.3277,220.1000,2818497
1970-01-01 00:28:28.041600,218.5600,219.2900,217.1900,217.5300,2029420
1970-01-01 00:28:27.955200,216.6200,219.6200,216.3500,219.0200,1299624
1970-01-01 00:28:27.868800,215.9500,218.1050,215.4500,216.6200,1230447
1970-01-01 00:28:27.782400,215.9900,216.5600,211.8600,215.9500,3570521
1970-01-01 00:28:27.696000,214.3000,216.0450,213.5300,214.6900,1180841
1970-01-01 00:28:27.436800,212.3900,214.9900,212.0400,214.5000,1465734
1970-01-01 00:28:27.350400,214.1200,214.1600,211.0304,213.8100,1745609
1970-01-01 00:28:27.264000,213.8700,215.1000,213.0700,214.2200,1760638
1970-01-01 00:28:27.177600,212.7300,213.5925,212.3400,213.0100,1486564
1970-01-01 00:28:27.091200,214.0000,214.4800,211.8100,213.0800,1020244
1970-01-01 00:28:26.832000,213.2200,215.7100,212.6000,214.8200,1478720
1970-01-01 00:28:26.745600,210.1300,212.6700,209.0300,212.0200,2015293
1970-01-01 00:28:26.659200,214.0000,215.2100,211.2000,211.3600,1549858
1970-01-01 00:28:26.572800,211.4900,213.6500,210.8200,213.5400,1150810
1970-01-01 00:28:26.486400,210.6300,212.2000,209.6730,211.1200,1194768
1970-01-01 00:28:26.227200,211.6500,212.2400,210.9800,211.4300,1337760
1970-01-01 00:28:26.140800,212.4500,212.6700,209.7700,211.5200,1473591
1970-01-01 00:28:26.054400,212.6600,213.2600,210.6350,210.9800,1646046
1970-01-01 00:28:25.968000,212.8600,213.6300,209.9100,210.9800,1849313
1970-01-01 00:28:25.881600,212.7400,215.2050,212.2400,213.8600,2099716
1970-01-01 00:28:25.622400,210.2700,214.2900,206.5900,211.6700,4343359
1970-01-01 00:28:25.536000,195.5700,198.8500,195.5700,198.3500,1591163
1970-01-01 00:28:25.449600,197.0600,199.7900,196.8300,197.5000,1351455
1970-01-01 00:28:25.363200,195.5900,196.8400,194.5410,196.7100,1489496
1970-01-01 00:28:25.017600,195.9100,196.4100,194.4750,195.5600,1107520
1970-01-01 00:28:24.931200,193.9300,195.1600,191.8800,194.8700,1381195
1970-01-01 00:28:24.844800,191.4400,193.2500,191.0000,193.0900,883812
1970-01-01 00:28:24.758400,192.1800,192.7050,189.8700,192.2000,1097925
1970-01-01 00:28:24.672000,192.7900,193.3950,190.5800,192.3100,1645670
1970-01-01 00:28:24.412800,191.6900,194.1100,191.6900,193.0700,1580635
1970-01-01 00:28:24.326400,192.7100,194.2600,191.6300,192.5400,1981421
1970-01-01 00:28:24.240000,191.7500,194.0250,191.2900,191.3000,1739608
1970-01-01 00:28:24.153600,190.2000,192.5800,190.2000,191.4200,1754235
1970-01-01 00:28:23.808000,189.3400,190.8200,188.8100,190.4900,1048455
1970-01-01 00:28:23.721600,188.4700,189.9350,188.4700,189.3300,850900
1970-01-01 00:28:23.635200,186.1200,188.7300,186.1200,188.6200,1020700
1970-01-01 00:28:23.548800,185.2700,187.4150,185.2700,187.0900,999058
1970-01-01 00:28:23.203200,186.0800,187.0000,184.9600,185.8000,1100012
1970-01-01 00:28:23.116800,183.5800,185.7000,182.7600,185.5700,1383044
1970-01-01 00:28:23.030400,186.2600,186.5500,183.6500,183.8400,1360393
1970-01-01 00:28:22.944000,183.2400,186.4400,182.5900,186.1800,1147953
1970-01-01 00:28:22.857600,183.6200,184.1200,182.7000,183.4100,1631971
1970-01-01 00:28:22.598400,181.4100,186.0000,181.4100,182.8100,3373822
1970-01-01 00:28:22.512000,185.5700,185.9700,181.0300,182.7700,2237343
1970-01-01 00:28:22.425600,183.6700,185.4500,182.9500,185.2200,1316876
1970-01-01 00:28:22.339200,182.5600,184.5900,181.7850,183.6600,935291
1970-01-01 00:28:22.252800,181.5800,182.7650,180.4400,182.3500,1014867
1970-01-01 00:28:21.993600,181.9900,182.5057,180.6500,181.2600,853475
1970-01-01 00:28:21.907200,182.6800,183.2899,181.4200,181.9100,1104188
1970-01-01 00:28:21.820800,184.7300,185.5500,182.5500,183.1300,1172693
1970-01-01 00:28:21.734400,183.3200,185.2500,182.7200,183.6600,1475899
1970-01-01 00:28:21.648000,182.0500,184.3400,181.3200,183.1900,2288095
1970-01-01 00:28:21.388800,179.9400,182.3300,179.1750,181.9800,1453508
1970-01-01 00:28:21.302400,177.8000,181.1800,177.6100,180.6200,3555694
1970-01-01 00:28:21.216000,176.6800,178.2200,175.8750,177.4400,1214404
1970-01-01 00:28:21.129600,178.3900,178.7400,176.4500,176.8400,988736
1970-01-01 00:28:21.043200,177.3000,178.9500,177.1800,178.6100,1082788
1970-01-01 00:28:20.784000,176.7100,178.6000,176.5700,177.5400,416678
1970-01-01 00:28:20.611200,175.0200,176.4750,174.6000,176.0800,814453
1970-01-01 00:28:20.524800,172.3800,175.9150,172.3800,175.0600,1059131
1970-01-01 00:28:20.438400,172.0100,172.4350,170.8800,172.1000,702905
1970-01-01 00:28:20.179200,171.5300,172.9700,170.6200,171.8200,862290
1970-01-01 00:28:20.092800,170.2100,172.8100,169.1800,171.6900,1281406
1970-01-01 00:28:20.006400,170.0000,170.3200,167.0800,169.5400,1473034
1970-01-01 00:28:19.920000,170.9400,171.1500,168.0100,168.7000,1737144
1970-01-01 00:28:19.833600,169.8200,171.2200,169.2200,171.0000,1056179
1970-01-01 00:28:19.574400,169.0000,170.1300,167.5400,169.9600,911626
1970-01-01 00:28:19.488000,169.5100,169.9600,168.1687,168.5900,933453
1970-01-01 00:28:19.401600,169.8300,170.2500,167.6000,168.5600,1165390
1970-01-01 00:28:19.315200,168.9300,170.2100,168.6900,169.9900,1022260
1970-01-01 00:28:19.228800,168.4100,169.5800,168.2400,169.5500,1327739
1970-01-01 00:28:18.969600,170.7500,170.7500,166.5100,168.4100,1682392
1970-01-01 00:28:18.883200,169.3500,170.4600,165.8400,168.9500,1284277
1970-01-01 00:28:18.796800,168.0500,169.7500,166.8100,169.2800,1274276
1970-01-01 00:28:18.710400,166.6200,168.4500,166.5600,167.4400,1923290
1970-01-01 00:28:18.624000,161.5500,165.8700,161.5500,165.5100,2187718
1970-01-01 00:28:18.364800,163.7800,163.7800,159.8900,160.6800,1427722
1970-01-01 00:28:18.278400,165.6700,167.3700,164.1550,164.4600,1972397
1970-01-01 00:28:18.192000,158.7300,165.0200,158.2200,164.7300,2084022
1970-01-01 00:28:18.105600,159.6500,161.2500,157.3301,157.9200,2201773
1970-01-01 00:28:18.019200,161.1500,161.1500,158.8700,159.1900,1503556
1970-01-01 00:28:17.760000,164.6200,164.6200,161.3200,161.5900,1539788
1970-01-01 00:28:17.673600,167.9500,169.5000,163.3900,163.9400,1778925
1970-01-01 00:28:17.587200,169.7500,173.4650,168.0000,168.1100,2321526
1970-01-01 00:28:17.500800,168.3100,169.7400,167.7350,169.3600,1670539
1970-01-01 00:28:17.414400,165.1700,167.9850,165.0100,167.6500,1595927
1970-01-01 00:28:17.155200,161.9800,164.3100,161.0500,164.2100,1548883
1970-01-01 00:28:17.068800,162.8100,162.8100,159.9500,160.7300,883685
1970-01-01 00:28:16.982400,162.2000,162.9200,161.0900,162.4100,905708
1970-01-01 00:28:16.896000,163.4100,163.7100,160.8500,162.2300,1175870
1970-01-01 00:28:16.809600,162.4200,163.7700,161.8516,163.2600,816944
1970-01-01 00:28:16.550400,164.0200,164.2660,162.7800,162.9500,1354413
1970-01-01 00:28:16.464000,162.2800,164.8900,162.0200,163.8800,1316713
