date,open,high,low,close,volume
1970-01-01 00:28:34.003200,168.2000,172.4500,165.6600,168.9100,16673512
1970-01-01 00:28:33.916800,183.1700,184.2900,181.4000,184.1000,7616643
1970-01-01 00:28:33.830400,182.7300,184.6800,179.0000,182.1900,5950229
1970-01-01 00:28:33.744000,182.4500,183.3150,180.4500,181.9000,3076451
1970-01-01 00:28:33.484800,182.4300,182.8000,180.5700,181.5800,3037990
1970-01-01 00:28:33.398400,182.3500,183.4600,180.1700,181.4700,2886733
1970-01-01 00:28:33.312000,184.1600,184.6700,181.7800,183.1000,3003033
1970-01-01 00:28:33.225600,185.5900,185.7100,182.8600,183.7500,4473654
1970-01-01 00:28:33.139200,185.5700,187.4800,180.8800,181.2500,3528140
1970-01-01 00:28:32.880000,184.0000,185.1699,181.6850,182.2700,3547378
1970-01-01 00:28:32.793600,186.0400,186.7950,184.5800,185.9000,2861736
1970-01-01 00:28:32.707200,187.4200,187.9150,185.5200,186.0400,3081915
1970-01-01 00:28:32.620800,190.5400,191.2500,186.6600,189.3100,2790673
1970-01-01 00:28:32.534400,189.2400,190.2400,188.9118,189.8200,2673611
1970-01-01 00:28:32.275200,188.5900,190.3200,188.0200,189.1400,2012428
1970-01-01 00:28:32.188800,192.0000,193.2800,187.3400,187.9400,2924438
1970-01-01 00:28:32.102400,188.6000,191.3500,188.4850,190.9000,2818910
1970-01-01 00:28:32.016000,189.1400,189.8000,187.6000,188.8800,2689711
1970-01-01 00:28:31.929600,190.0000,190.4600,188.5200,189.8300,2362586
1970-01-01 00:28:31.584000,190.9400,191.9299,190.3400,190.9600,3742169
1970-01-01 00:28:31.497600,189.6000,190.9600,188.6000,190.8000,3693305
1970-01-01 00:28:31.411200,189.0200,190.0000,188.5000,188.5000,4229535
1970-01-01 00:28:31.324800,190.2600,190.8200,188.7500,188.7900,3718289
1970-01-01 00:28:31.065600,192.0000,192.9850,190.5100,190.8400,3988398
1970-01-01 00:28:30.979200,193.0000,193.3700,190.0100,191.9000,6013561
1970-01-01 00:28:30.892800,192.8700,193.9800,191.3100,193.9600,3238643
1970-01-01 00:28:30.806400,191.4900,193.5800,190.2800,193.3400,5317341
1970-01-01 00:28:30.720000,191.7000,193.2300,190.3200,191.6900,5410562
1970-01-01 00:28:30.460800,191.9900,193.0573,190.7000,191.0700,8828184
1970-01-01 00:28:30.374400,196.9500,197.7480,192.1200,193.4300,4102202
1970-01-01 00:28:30.288000,197.5500,198.1000,195.3200,196.7000,3960737
1970-01-01 00:28:30.201600,192.4600,199.1800,192.1500,197.7800,5862512
1970-01-01 00:28:30.115200,195.0900,195.3800,190.8800,191.7300,4712688
1970-01-01 00:28:29.856000,196.0600,197.7700,194.3800,195.9500,3943113
1970-01-01 00:28:29.769600,197.5800,198.7300,196.1400,196.5400,4604458
1970-01-01 00:28:29.683200,193.5000,198.1300,192.9600,196.1600,6945818
1970-01-01 00:28:29.596800,192.0000,193.9400,190.5700,191.9500,5653641
1970-01-01 00:28:29.510400,187.7600,193.8980,187.6000,193.0600,7938266
1970-01-01 00:28:29.251200,185.4900,188.3800,185.1800,188.2000,4018354
1970-01-01 00:28:29.164800,186.1500,186.8495,184.6900,185.0300,6458487
1970-01-01 00:28:29.078400,184.6300,185.3700,183.5500,185.3000,3216345
1970-01-01 00:28:28.992000,184.1600,185.1300,182.6200,184.8700,3641378
1970-01-01 00:28:28.905600,185.6000,186.1250,184.0600,184.1300,4620815
1970-01-01 00:28:28.646400,184.9000,186.4550,184.5700,185.7200,3433800
1970-01-01 00:28:28.560000,182.4500,184.5500,181.9300,184.2100,5078398
1970-01-01 00:28:28.473600,182.5600,183.0300,178.7500,179.7000,4728473
1970-01-01 00:28:28.387200,187.6400,188.7700,183.0600,183.4400,4247181
1970-01-01 00:28:28.041600,186.6300,188.9500,185.9452,187.6400,4842840
1970-01-01 00:28:27.955200,183.6200,186.9800,183.6200,186.8700,4714301
1970-01-01 00:28:27.868800,185.0000,185.0000,182.2600,183.5700,3173391
1970-01-01 00:28:27.782400,184.2800,184.7700,182.3600,183.7000,4290453
1970-01-01 00:28:27.696000,185.9000,186.4800,184.0300,186.1600,4724021
1970-01-01 00:28:27.436800,184.4400,187.1800,183.8500,186.3400,5064641
1970-01-01 00:28:27.350400,182.6300,184.5500,181.4900,184.3600,5161185
1970-01-01 00:28:27.264000,183.3400,184.0200,182.6250,183.7400,4841188
1970-01-01 00:28:27.177600,183.5500,184.6800,183.0400,183.4100,3338196
1970-01-01 00:28:27.091200,185.5100,185.7800,183.2550,183.4200,4379602
1970-01-01 00:28:26.832000,187.1000,187.3900,185.6150,185.7900,4055411
1970-01-01 00:28:26.745600,183.6300,187.5100,182.7100,186.9000,4669444
1970-01-01 00:28:26.659200,187.0500,187.6500,183.1400,183.6600,8876055
1970-01-01 00:28:26.572800,187.7100,188.6500,186.7700,187.8700,4575058
1970-01-01 00:28:26.486400,187.4600,189.4600,186.0500,187.1400,6107908
1970-01-01 00:28:26.227200,191.3100,192.3896,186.1600,187.4200,9895941
1970-01-01 00:28:26.140800,184.9600,196.9000,184.8300,190.4300,29596239
1970-01-01 00:28:26.054400,174.7600,174.8600,172.9000,173.9300,7831157
1970-01-01 00:28:25.968000,172.9000,174.0200,172.4800,173.9400,3983461
1970-01-01 00:28:25.881600,172.8200,174.4500,172.4000,172.8300,4925964
1970-01-01 00:28:25.622400,170.5900,171.5791,169.1800,171.4800,6929079
1970-01-01 00:28:25.536000,166.4900,166.9900,165.0400,166.8400,3776990
1970-01-01 00:28:25.449600,166.7900,167.8200,165.4950,166.0800,4288604
1970-01-01 00:28:25.363200,165.8000,167.2500,165.3400,166.9600,4869635
1970-01-01 00:28:25.017600,162.9700,165.9800,162.3550,165.8000,4958261
1970-01-01 00:28:24.931200,161.0200,162.2300,160.2900,162.1600,3778395
1970-01-01 00:28:24.844800,160.2800,161.3400,159.7400,161.2300,2967852
1970-01-01 00:28:24.758400,160.0000,160.4837,159.5100,160.0800,2617186
1970-01-01 00:28:24.672000,158.6900,161.2160,157.8850,161.1400,3321698
1970-01-01 00:28:24.412800,159.9100,160.5500,158.6700,159.1600,3698961
1970-01-01 00:28:24.326400,160.2200,161.8100,160.1700,160.8600,3212004
1970-01-01 00:28:24.240000,161.0000,161.7300,160.0800,160.1000,4086065
1970-01-01 00:28:24.153600,162.8300,163.2900,160.4600,161.5000,3825044
1970-01-01 00:28:23.808000,163.7500,164.1800,162.8300,163.5500,2526169
1970-01-01 00:28:23.721600,163.9600,163.9600,163.4000,163.7500,2071313
1970-01-01 00:28:23.635200,163.1400,163.6400,162.6800,163.4600,3006612
1970-01-01 00:28:23.548800,162.2300,163.3100,162.0500,163.2100,1772443
1970-01-01 00:28:23.203200,161.1000,162.4100,161.0000,162.1400,2442715
1970-01-01 00:28:23.116800,160.5900,161.0800,159.5300,160.7800,2982924
1970-01-01 00:28:23.030400,161.2900,161.8000,160.0100,160.0500,4865797
1970-01-01 00:28:22.944000,161.8000,162.2800,161.3200,161.5600,3717429
1970-01-01 00:28:22.857600,162.2300,163.3300,161.5766,162.7400,3677533
1970-01-01 00:28:22.598400,162.3000,164.0900,162.0400,162.2300,11016108
1970-01-01 00:28:22.512000,162.9300,163.4990,160.1490,162.9100,6129804
1970-01-01 00:28:22.425600,164.3700,164.9653,162.7350,163.6200,4989141
1970-01-01 00:28:22.339200,163.2700,166.3400,162.9200,164.7100,5292290
1970-01-01 00:28:22.252800,162.6800,163.6500,161.9500,163.5100,6077207
1970-01-01 00:28:21.993600,160.0000,162.0400,160.0000,161.9600,4561342
1970-01-01 00:28:21.907200,161.0000,161.4650,159.9700,160.2200,3665498
1970-01-01 00:28:21.820800,161.5900,162.3550,160.0100,160.2800,3356432
1970-01-01 00:28:21.734400,160.7600,162.4700,160.7200,161.3900,4556668
1970-01-01 00:28:21.648000,160.2900,162.7900,160.2900,161.1000,5779017
1970-01-01 00:28:21.388800,158.4100,160.5900,158.0000,160.5500,4871860
1970-01-01 00:28:21.302400,156.9500,158.6000,156.8900,158.5600,6740622
1970-01-01 00:28:21.216000,156.1500,157.5100,156.0200,156.4100,3568887
1970-01-01 00:28:21.129600,155.4400,155.7450,154.8600,155.6500,2666182
1970-01-01 00:28:21.043200,154.9900,156.1350,154.7500,155.5700,4053093
1970-01-01 00:28:20.784000,155.1300,155.4000,153.9200,155.1800,1799161
1970-01-01 00:28:20.611200,154.5000,155.7050,154.1600,155.1300,3045091
1970-01-01 00:28:20.524800,154.6000,154.6600,153.5100,153.9100,2859508
1970-01-01 00:28:20.438400,152.5100,154.6800,152.3500,154.3500,3658936
1970-01-01 00:28:20.179200,153.2900,153.5000,152.4601,152.8900,4426676
1970-01-01 00:28:20.092800,153.0000,153.3500,152.1300,153.0600,3519172
1970-01-01 00:28:20.006400,150.4000,153.2200,150.4000,152.5800,4632519
1970-01-01 00:28:19.920000,149.4500,150.8063,149.0500,150.4100,4321940
1970-01-01 00:28:19.833600,148.4600,148.4900,147.3500,148.1000,2647288
1970-01-01 00:28:19.574400,147.4400,149.1700,146.8500,149.0200,3179541
1970-01-01 00:28:19.488000,146.5500,146.9900,145.2800,146.6200,3412713
1970-01-01 00:28:19.401600,149.2500,149.6800,147.5850,148.0300,3618588
1970-01-01 00:28:19.315200,149.0300,149.2800,148.0300,148.8300,3549853
1970-01-01 00:28:19.228800,147.8900,149.2250,147.8500,148.9700,4597249
1970-01-01 00:28:18.969600,147.4500,148.4450,147.2800,147.9000,3510495
1970-01-01 00:28:18.883200,145.7700,147.1000,144.8400,147.0100,3902657
1970-01-01 00:28:18.796800,145.0000,146.5100,144.4500,145.4000,4750081
1970-01-01 00:28:18.710400,143.0000,144.7600,142.5900,144.6400,6592041
1970-01-01 00:28:18.624000,143.1900,144.5000,142.5800,142.6300,4204190
1970-01-01 00:28:18.364800,143.6200,144.7000,141.7100,142.5200,5469227
1970-01-01 00:28:18.278400,142.2000,144.4100,141.5800,143.7600,11130170
1970-01-01 00:28:18.192000,137.5000,138.4900,136.3300,137.0800,6472549
1970-01-01 00:28:18.105600,136.7400,137.9800,136.0500,137.7900,3697975
1970-01-01 00:28:18.019200,136.6300,137.6800,135.8700,136.3800,3457527
1970-01-01 00:28:17.760000,138.1500,139.2700,137.1200,137.1600,4865615
1970-01-01 00:28:17.673600,138.6400,139.4050,137.9300,138.0100,5314159
1970-01-01 00:28:17.587200,140.0000,140.4300,139.5800,139.9700,3329985
1970-01-01 00:28:17.500800,137.1200,140.6200,136.3100,140.3200,4172822
1970-01-01 00:28:17.414400,139.2800,139.7800,138.5200,139.2100,3361468
1970-01-01 00:28:17.155200,139.7700,140.1200,138.2700,138.4600,4583553
1970-01-01 00:28:17.068800,142.5100,142.9300,140.9500,141.2400,3921142
1970-01-01 00:28:16.982400,142.5100,143.3400,142.1400,143.2300,2511459
1970-01-01 00:28:16.896000,142.6000,143.4150,141.7200,142.1100,3015784
1970-01-01 00:28:16.809600,142.3000,142.4000,140.6800,142.2000,2354396
1970-01-01 00:28:16.550400,141.4000,142.9400,140.1100,142.0300,3511347
1970-01-01 00:28:16.464000,140.9000,141.7000,140.1900,141.5200,3223910
1970-01-01 00:28:16.377600,140.3700,141.2004,139.9900,141.0700,2637779
1970-01-01 00:28:16.291200,140.8700,141.6400,140.0000,140.3900,3284421
