date,open,high,low,close,volume
1970-01-01 00:28:33.916800,337.0700,337.5500,331.8200,333.0100,3847052
1970-01-01 00:28:33.830400,338.0000,340.1900,336.2949,339.0000,3697424
1970-01-01 00:28:33.744000,338.2200,339.4500,333.7100,336.1100,3112789
1970-01-01 00:28:33.484800,334.7100,335.8700,332.5800,335.3600,3076576
1970-01-01 00:28:33.398400,335.6500,336.9500,331.3250,332.8900,3717526
1970-01-01 00:28:33.312000,336.7800,337.2500,331.9401,332.8300,4273837
1970-01-01 00:28:33.225600,336.8200,338.1050,332.9600,334.8300,4525522
1970-01-01 00:28:33.139200,345.9200,346.0800,337.1900,337.9300,4209165
1970-01-01 00:28:32.880000,346.1200,346.1200,341.5100,342.8700,3550338
1970-01-01 00:28:32.793600,351.0400,351.9100,345.7900,347.3700,4104715
1970-01-01 00:28:32.707200,351.8700,353.9900,348.7450,350.5600,4805246
1970-01-01 00:28:32.620800,363.6300,364.4500,358.7300,361.4200,3018285
1970-01-01 00:28:32.534400,358.0700,362.5700,357.2600,362.0500,4127909
1970-01-01 00:28:32.275200,357.6800,359.3300,356.0157,357.8700,3242816
1970-01-01 00:28:32.188800,362.6100,365.0000,356.9100,357.6800,4376147
1970-01-01 00:28:32.102400,362.0000,362.4000,359.0000,359.9000,4702862
1970-01-01 00:28:32.016000,364.5000,366.8600,362.9600,363.0000,4637688
1970-01-01 00:28:31.929600,381.4700,383.1390,367.8400,368.0300,4252110
1970-01-01 00:28:31.584000,387.1300,387.6070,379.7236,383.6000,4108328
1970-01-01 00:28:31.497600,380.8500,386.3199,380.7400,385.8900,2536661
1970-01-01 00:28:31.411200,382.4100,384.2600,379.4000,379.9300,2720409
1970-01-01 00:28:31.324800,389.1000,389.8600,382.8900,383.5100,2683928
1970-01-01 00:28:31.065600,394.6900,396.4200,390.0900,390.2800,2911046
1970-01-01 00:28:30.979200,388.4100,396.8729,388.2900,395.2000,4212248
1970-01-01 00:28:30.892800,379.4200,384.8800,376.2300,384.4100,2750405
1970-01-01 00:28:30.806400,374.8900,379.4600,373.1300,379.4100,3493781
1970-01-01 00:28:30.720000,376.4900,377.6000,371.1400,371.9100,3455722
1970-01-01 00:28:30.460800,374.1200,378.4200,372.5400,373.2300,9234905
1970-01-01 00:28:30.374400,378.0000,380.2000,372.1700,375.2700,3840670
1970-01-01 00:28:30.288000,376.0300,382.7100,375.7800,378.9900,3678547
1970-01-01 00:28:30.201600,372.5100,375.9000,372.4050,374.5400,2773872
1970-01-01 00:28:30.115200,371.5600,372.9800,368.8700,371.5200,2832709
1970-01-01 00:28:29.856000,375.0000,376.6200,372.1000,373.3500,2162906
1970-01-01 00:28:29.769600,377.8700,380.3000,375.5750,376.5500,2368480
1970-01-01 00:28:29.683200,378.5300,379.8150,375.8900,377.4400,2496251
1970-01-01 00:28:29.596800,380.1000,380.9800,377.0200,378.4500,3011731
1970-01-01 00:28:29.510400,382.9000,384.5299,380.1100,380.3700,2619007
1970-01-01 00:28:29.251200,380.3600,385.0950,379.8300,384.4500,2750902
1970-01-01 00:28:29.164800,378.7900,381.7800,378.1500,380.6100,4382836
1970-01-01 00:28:29.078400,375.5600,379.8400,375.0600,377.6100,2282512
1970-01-01 00:28:28.992000,372.6600,375.8000,370.6101,375.5600,2802853
1970-01-01 00:28:28.905600,373.5100,374.8800,370.7200,371.6000,2460960
1970-01-01 00:28:28.646400,372.0800,374.2450,370.2500,371.9600,3398308
1970-01-01 00:28:28.560000,367.4400,372.9600,367.1500,371.3400,3387455
1970-01-01 00:28:28.473600,360.5900,365.1100,358.9500,364.1300,3278896
1970-01-01 00:28:28.387200,355.3100,365.2500,354.5561,362.5700,4830046
1970-01-01 00:28:28.041600,360.6800,363.9900,359.1500,362.3500,3899647
1970-01-01 00:28:27.955200,358.9000,361.6400,356.8500,361.0800,2662754
1970-01-01 00:28:27.868800,357.1700,358.9800,353.9800,358.2300,2998873
1970-01-01 00:28:27.782400,358.4700,359.4300,353.8800,357.5900,3106506
1970-01-01 00:28:27.696000,364.2200,368.7200,364.0500,365.4500,3119737
1970-01-01 00:28:27.436800,364.1300,364.4300,360.8000,363.1500,2389992
1970-01-01 00:28:27.350400,362.8600,365.6500,361.6485,363.7200,2521954
1970-01-01 00:28:27.264000,358.4800,363.7266,357.7200,362.6900,3272379
1970-01-01 00:28:27.177600,354.8500,358.0000,354.3001,356.2500,2045343
1970-01-01 00:28:27.091200,353.6600,356.0700,350.7600,355.1400,2654040
1970-01-01 00:28:26.832000,354.1800,359.5500,350.0200,357.2300,3697782
1970-01-01 00:28:26.745600,353.4000,360.1400,352.3200,360.0700,2439201
1970-01-01 00:28:26.659200,357.9200,358.9820,352.3500,352.9600,3377866
1970-01-01 00:28:26.572800,354.5000,358.9300,354.0400,357.1000,2336454
1970-01-01 00:28:26.486400,355.1500,356.3700,353.0101,355.7000,2731986
1970-01-01 00:28:26.227200,351.4700,357.0500,351.0200,355.3000,3177883
1970-01-01 00:28:26.140800,352.5900,352.8750,348.2600,350.9700,3064197
1970-01-01 00:28:26.054400,351.9400,352.8700,347.0700,347.2700,3454387
1970-01-01 00:28:25.968000,355.8500,355.8800,349.0600,350.7800,3878445
1970-01-01 00:28:25.881600,359.3600,361.4600,355.6861,356.6900,4003659
1970-01-01 00:28:25.622400,358.8100,362.9600,356.2801,362.4100,3234572
1970-01-01 00:28:25.536000,356.1200,358.7100,354.0300,357.9000,2510660
1970-01-01 00:28:25.449600,356.6300,359.7551,354.0500,355.7000,2646225
1970-01-01 00:28:25.363200,358.0600,359.6450,356.2100,358.4300,3669405
1970-01-01 00:28:25.017600,358.5300,358.5300,353.4300,355.7100,1956284
1970-01-01 00:28:24.931200,357.0900,361.0000,353.2600,356.5300,3530570
1970-01-01 00:28:24.844800,350.6200,356.8600,350.3100,356.8000,4109255
1970-01-01 00:28:24.758400,345.8100,349.1100,345.2500,346.1900,2338058
1970-01-01 00:28:24.672000,343.4300,348.4559,343.2500,347.9300,2736244
1970-01-01 00:28:24.412800,337.8700,343.8299,337.8200,342.9400,2650839
1970-01-01 00:28:24.326400,339.9300,342.9217,338.5400,338.5900,3652356
1970-01-01 00:28:24.240000,342.4800,342.7000,336.5900,338.2600,3309589
1970-01-01 00:28:24.153600,344.2100,347.3013,343.2200,345.0800,2833794
1970-01-01 00:28:23.808000,345.8300,347.5500,343.0200,346.5500,10325908
1970-01-01 00:28:23.721600,348.5000,349.0400,345.8000,347.3600,2859487
