date,open,high,low,close,volume
1970-01-01 00:28:34.003200,199.4600,200.1350,190.4900,193.0200,3862568
1970-01-01 00:28:33.916800,193.5600,195.7200,193.2600,194.7900,3578298
1970-01-01 00:28:33.830400,196.0300,197.6100,195.6750,196.1600,2557257
1970-01-01 00:28:33.744000,194.2800,196.3000,194.1400,195.5800,2366958
1970-01-01 00:28:33.484800,192.6100,194.5300,191.6300,194.2600,3570010
1970-01-01 00:28:33.398400,191.0000,192.2950,189.9900,191.0800,2143197
1970-01-01 00:28:33.312000,192.4100,192.5200,189.7500,190.3600,2424388
1970-01-01 00:28:33.225600,193.1400,193.6900,190.5300,190.7200,2801925
1970-01-01 00:28:33.139200,198.1100,198.4900,193.1800,194.0400,3179898
1970-01-01 00:28:32.880000,195.9100,196.4500,194.6100,196.1600,3499520
1970-01-01 00:28:32.793600,196.0100,197.1950,194.2650,196.8700,3026335
1970-01-01 00:28:32.707200,195.5700,196.4500,194.4000,195.6500,2907266
1970-01-01 00:28:32.620800,198.3500,199.5200,196.0200,198.4100,1851441
1970-01-01 00:28:32.534400,197.5900,199.1908,197.3300,197.7600,2239327
1970-01-01 00:28:32.275200,195.9000,198.4000,195.1528,197.1500,1881187
1970-01-01 00:28:32.188800,200.6800,200.6800,195.5200,196.0500,2998198
1970-01-01 00:28:32.102400,199.4200,200.9400,197.9200,197.9700,2493460
1970-01-01 00:28:32.016000,202.0800,202.3000,200.0200,200.2300,2606670
1970-01-01 00:28:31.929600,205.3900,205.8900,201.8900,202.0100,2158334
1970-01-01 00:28:31.584000,205.4000,206.8200,205.1800,205.2500,3594210
1970-01-01 00:28:31.497600,202.9400,205.2600,202.2100,205.1300,2760101
1970-01-01 00:28:31.411200,198.0500,201.4700,197.7500,201.0000,2697318
1970-01-01 00:28:31.324800,200.3800,200.7100,198.4300,198.4800,1961385
1970-01-01 00:28:31.065600,201.5200,201.9700,200.0900,200.7300,2061324
1970-01-01 00:28:30.979200,202.0000,203.0899,201.2900,201.3800,2811767
1970-01-01 00:28:30.892800,198.5900,201.7100,198.3300,201.1800,2714424
1970-01-01 00:28:30.806400,196.7600,199.2400,196.1200,199.0400,4524803
1970-01-01 00:28:30.720000,199.0100,199.0100,196.3800,196.7600,2481716
1970-01-01 00:28:30.460800,196.3900,198.5500,195.9000,197.6900,6310153
1970-01-01 00:28:30.374400,199.2500,199.7300,194.9600,196.3500,3820164
1970-01-01 00:28:30.288000,199.9500,201.1300,198.8400,199.7300,2528363
1970-01-01 00:28:30.201600,199.7300,200.2500,197.6700,199.1300,2847761
1970-01-01 00:28:30.115200,201.5800,202.5700,199.1200,200.2900,2340128
1970-01-01 00:28:29.856000,203.1300,203.9150,200.4500,200.7500,2139383
1970-01-01 00:28:29.769600,202.2100,203.2600,201.7300,202.6100,2447565
1970-01-01 00:28:29.683200,199.5000,202.4100,198.6712,200.5000,2713389
1970-01-01 00:28:29.596800,199.1300,199.5300,196.6300,197.3500,2532241
1970-01-01 00:28:29.510400,198.4300,199.7900,198.1600,199.2400,2148909
1970-01-01 00:28:29.251200,197.5900,198.9400,196.0700,198.6700,2785462
1970-01-01 00:28:29.164800,198.2900,200.2100,196.6300,198.7300,3437346
1970-01-01 00:28:29.078400,198.1100,198.9300,197.2500,197.5700,2664144
1970-01-01 00:28:28.992000,199.5900,199.7000,196.9500,198.1800,2451977
1970-01-01 00:28:28.905600,200.0300,200.2001,198.2100,199.1900,2028604
1970-01-01 00:28:28.646400,200.8100,202.6250,200.5300,200.6300,2450243
1970-01-01 00:28:28.560000,199.4300,201.5600,198.6100,200.8100,3635080
1970-01-01 00:28:28.473600,199.6000,200.3799,198.2050,199.5300,1969621
1970-01-01 00:28:28.387200,197.9500,199.6500,196.9100,198.9400,2761051
1970-01-01 00:28:28.041600,197.5200,198.9000,196.4500,197.1700,2331020
1970-01-01 00:28:27.955200,196.0000,198.1950,195.6150,197.9500,1996523
1970-01-01 00:28:27.868800,194.4400,195.5900,193.8800,194.8700,2115287
1970-01-01 00:28:27.782400,196.7400,196.9600,192.7200,194.0100,4432118
